Date,ADESE.IS,AEFES.IS,AGHOL.IS,AKBNK.IS,AKSA.IS,AKSEN.IS,ALARK.IS,ALGYO.IS,ALKÄ°M.IS,ARCLK.IS,ARDYZ.IS,ASELS.IS,AYDEM.IS,BASGZ.IS,BERA.IS,BIMAS.IS,BIOEN.IS,BRISA.IS,BRYAT.IS,CANTE.IS,CCOLA.IS,CEMAS.IS,CIMSA.IS,DOAS.IS,DOHOL.IS,ECILC.IS,EGEEN.IS,EKGYO.IS,ENJSA.IS,ENKAI.IS,ERBOS.IS,EREGL.IS,ESEN.IS,FROTO.IS,GARAN.IS,GENIL.IS,GESAN.IS,GLYHO.IS,GOZDE.IS,GUBRF.IS,HALKB.IS,HEKTS.IS,INDES.IS,IPEKE.IS,ISCTR.IS,ISDMR.IS,ISFIN.IS,ISGYO.IS,ISMEN.IS,IZMDC.IS,KARSN.IS,KARTN.IS,KCHOL.IS,KERVT.IS,KORDS.IS,KOZAA.IS,KOZAL.IS,KRDMD.IS,KRVGD.IS,LOGO.IS,MAVI.IS,MGROS.IS,NTHOL.IS,ODAS.IS,OTKAR.IS,OYAKC.IS,PARSN.IS,PETKM.IS,PGSUS.IS,QUAGR.IS,RTALB.IS,SAHOL.IS,SARKY.IS,SASA.IS,SELEC.IS,SISE.IS,SKBNK.IS,SOKM.IS,TAVHL.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TKNSA.IS,TOASO.IS,TRGYO.IS,TSKB.IS,TTKOM.IS,TTRAK.IS,TUPRS.IS,TURSG.IS,ULKER.IS,VAKBN.IS,VERUS.IS,VESBE.IS,VESTL.IS,YATAS.IS,YKBNK.IS,ZRGYO.IS
2022-05-22,-0.025974001846660322,-0.020178934885506816,-0.07729213128591317,-0.0254545500784209,-0.029472851279538803,0.04668171843298263,-0.003706463423514106,-0.036307701697716355,0.0,-0.012099622407417687,0.18446597896564865,-0.00783965178591306,-0.06256977406442688,0.0,-0.01771662678359731,-0.016523849012561764,0.0,-0.05509475105087791,-0.06177904569711934,0.1644737490161312,-0.009159190335286116,-0.04761900256640572,-0.02260978282592685,-0.04885497347999168,-0.06561679179499824,-0.05289427310007744,-0.05527155616832635,-0.02230481096775072,0.017908309406651224,-0.000645180429021619,-0.05565212523719676,-0.04963232114515714,0.0,-0.03014184397163122,0.08477973747393519,0.0,0.0,0.1802720956035777,-0.047169768882415086,0.030503917451166984,-0.05166055458800034,0.18434781613557227,-0.009677466434429793,-0.004807619124471918,-0.014822069722572051,-0.06509298120238283,-0.029177691154468333,0.013758115467789045,-0.008620612993014531,-0.12056734830427318,0.056285214827220376,-0.000794269046140883,-0.015010300867468462,-0.0328541788854152,-0.06389626682086813,-0.07172501076628712,0.0,-0.10784942116808272,0.0,-0.043209870393574046,-0.04795031243017711,0.0009578763681779012,0.0394295523507191,-0.02880665421330264,-0.019458113045528025,-0.12551606500263224,-0.06085529738378481,-0.08965516075003344,0.04193034302517917,-0.05759158643830886,-0.03648646186493254,0.023328088866424013,-0.06161615746453386,-0.04700851914166515,0.004480915937564056,-0.014713299521339374,0.10091744122626767,-0.04794009925356235,0.007263904179236391,-0.05912080343898529,0.008945411304381423,-0.03240746146130569,-0.05614974267686823,-0.05588038457305633,-0.03980101656463497,0.06043950105804785,-0.030205034824028032,-0.017233950430040168,-0.03200629124250376,-0.014989329875327972,-0.028481000242583376,-0.04842616032488656,0.039090909343261426,-0.030558493147081256,-0.021705406298538565,0.0007490132431915431,-0.04835170501240715,0.0
2022-05-29,-0.013333320617675781,-0.023272705078124956,0.031466428999664675,0.002487619136637642,0.16231822979113875,0.06233207233165072,0.036458388399630115,0.045976968095148285,0.0,0.13544670488766042,-0.05737703444335551,0.03160664142458014,0.0488676794558669,0.0,-0.0030059476215960057,0.017423743686781457,0.0,0.025078406080747184,0.015027322404371546,-0.005649738822560368,0.05788592032326112,0.0333333002196432,0.08922666342261931,0.07784915486697508,0.07022471210827019,0.040065254951385354,0.005411580862316523,-0.01901147853960916,-0.01266715726196821,0.006455771661189491,0.020257808125095256,0.059961334071677586,0.0,0.04241318502199487,-0.10652956770792577,0.0,0.0,-0.040345851224746654,0.011138632851200647,-0.029600971849398694,0.08949417317037622,0.06975035368923876,-0.047438795967568725,-0.03285025507792394,0.019057051695795746,0.07115534253180322,0.030054615441589272,-0.016428538731166342,-0.03487580063360374,0.016129016752173708,0.2202486227198419,-0.0015898614688779622,0.03468207165516657,-0.0021231908282043355,0.08496413911572231,-0.04916982832644168,0.03404254328056466,0.03218889599221675,0.0,-0.009925501706059436,-0.008872658026599312,0.04258379489193764,0.021791726925565857,0.09322035524976013,0.06254708242835294,0.04815866114574208,-0.0017512423097826302,0.033549829793900976,0.01746395675818957,0.02619046934247482,-0.011921411366860868,0.02938196202791543,0.006996759560542021,0.055092868391536376,-0.026765774110216523,0.050463483590581726,0.02499997516473229,0.008654575637065287,0.032211543311029045,0.020408137345622412,0.050396635946160506,0.01169597166132097,0.01416429255567353,0.02890569070907789,0.028497444690130935,0.046632142914276864,0.014460524777605066,0.019728188862729867,0.009677394743888623,0.03043475421480002,0.013029303211391063,0.06361316980528842,0.04986874186336121,0.002174029846372161,0.006339138227536623,-0.029191587803064523,0.025404188326233257,0.0
2022-06-05,0.02702700090373522,0.05361126559893026,0.10039485237465451,0.08684860704987729,0.1223551373059435,0.25948398084301116,0.1615218916516461,0.01953611834970781,0.0,0.047588830644294644,0.001739170240319332,0.03574468734416558,0.029545479914373063,0.0,0.07236179818199906,0.07828751762925235,0.0,0.1743119458700304,0.05598919998107332,0.12556812707796694,0.03885806173807782,0.12096772177782578,0.10133495890057098,0.07073715401435088,0.06778317154299174,0.032392939341926885,0.06159918755091587,0.0775194006193709,0.05844623407736016,0.048749269210905055,0.0370171585782173,0.04987832531546954,0.0,0.09154684512366895,0.0590717395790461,0.0,0.0,0.012012000831672864,0.015911886563884536,-0.006631299600549645,0.05535713358193006,0.2182567173495158,0.0907990289609868,0.008991024028971895,0.05118115984653082,0.012857164655412978,0.007957552133036838,0.03848944919042263,0.05402545037625184,-0.007936500427734305,0.0465793561851473,0.08996811751308709,0.043169139584302574,0.04042554573000423,0.1922569699622374,0.046339796136587896,0.029835420447180905,0.03811497154075827,0.0,0.055639030604196504,0.13902053421499372,0.06792104084684536,0.004739369695092366,0.08527133144027754,0.06382978723404253,0.14954953066337762,0.04385964814437848,0.0575916418586524,0.04477611940298498,0.03325594287336098,-0.014194532296181839,0.01181101253556105,0.02725812845505171,0.332726270676986,0.13674560282561532,0.04075433092412584,0.008130073421291018,0.139625585371558,0.06287845480414234,0.02105254532596801,0.0657485351927003,0.04834472112970367,0.06424581675280816,0.04414719801682687,0.026448307279147487,0.09405943515569315,0.08114032679867744,0.024505575230748144,0.09544726229651856,0.014767969418037374,0.025723447821473622,0.03827759110527551,0.0,0.09761380909129702,0.05590551565433888,0.10331536526153706,0.09009011040820591,0.0
2022-06-12,-0.013157882353605488,-0.03533568999855097,0.009738622851287682,-0.0273972334300725,0.004098360655737654,-0.03855418295433355,0.03461059674784095,-0.043113843581429556,0.0,-0.0496669406655863,-0.03125005174014095,-0.04519311317065755,-0.033112602300249705,0.0,0.17150890945614505,-0.0754396036525502,0.0,0.020833312637276835,-0.04613809877427155,0.007067203471547989,0.08320606027850674,-0.028776951269557483,-0.03746558233982189,-0.057023621517523715,0.027918815207329084,-0.045546538871735764,-0.002873063858983005,-0.06834534502727874,-0.047138097303548565,0.17365651766037837,-0.020300114649662637,-0.037079917796148165,0.0,-0.04402317374562659,0.01726422762039581,0.0,0.0,-0.04747770114109828,-0.016867510856088175,-0.01735651569123997,-0.040609099376416435,-0.1295774755343585,-0.07325192349013032,-0.08069311913620147,0.017790349867984556,-0.03949227133741995,-0.023684188236489878,-0.01538463385275679,-0.03567834663732994,-0.04399995803833012,0.022253107946978545,-0.006574097418622915,-0.06718602758542302,0.04294479424963615,0.008302596985333421,-0.11360715742983918,-0.07142858344580261,-0.06608808550072998,0.0,-0.02374169101041934,0.0933888142028727,-0.04941983652375026,-0.03223269172995691,0.04285718786473258,-0.06844441731770834,0.025078345539517377,-0.054341803920076814,-0.03960401555414428,0.19571424211774557,0.09955089505120829,-0.012958954482797824,-0.051556395597104454,0.02601456822701187,0.0013666869364088452,-0.0060483973048189865,0.06724301820611012,-0.04032254188043427,-0.04449005022619579,0.11196320505452406,-0.0757731534102597,-0.02667775722194632,-0.051629105125595265,-0.006561642342339247,-0.14157594644077276,0.06748468913843308,0.08597287508635931,-0.07606491137067084,-0.016365963513757742,-0.019321866674558485,-0.03950105186709507,-0.033855797386238784,-0.03917052311451563,0.0008333407549430127,-0.02766798926005487,-0.03281130390677911,0.004891632723626582,-0.018595072262501566,0.0
2022-06-19,-0.026666641235351562,0.019047636347833796,0.06548218062029298,0.06807510475865541,0.00897957938058025,0.07101081584806335,-0.0011947704920629576,-0.013767166436583267,0.0,-0.012109585534706313,-0.030465963910092042,0.0,0.013698616715036138,0.0,0.05280001794526279,0.04199788901012713,0.0,-0.009693904610188042,-0.002405196110909169,-0.0375939835247151,-0.04510214356424247,0.04444440127400284,0.0,0.13569316422034672,-0.022222258851686716,-0.025450765326142433,0.13276836158192085,0.011583000920442954,-0.01766784499927543,0.03796763321994323,-0.03423426172754784,-0.1323706770065921,0.0,-0.019831912257090356,-0.01436026878178187,0.0,0.0,0.20249216486741095,-0.03186271530717433,-0.023097785101720225,-0.007054666898553608,0.06278318957953077,-0.016766507416387855,0.012385543673457011,-0.0023712212408393274,-0.07856091804807652,-0.05121295290211314,-0.06321025199895691,0.003126600535309887,-0.04602515844609745,-0.03265303050778223,-0.0022059047923368436,0.005741159249874395,0.0686274335641941,0.022872826442796645,0.044170864456365866,0.03281339586437415,-0.05932810786211662,0.0,-0.03891046973934731,-0.01606762680333751,0.056961947275263825,-0.017871670148623675,0.0034246541787590346,-0.0178912208530565,-0.036697212923249456,-0.001777178956655412,-0.024742244931687862,0.03166071233571954,0.0006807507942472313,0.04449308061053325,0.004102560190054172,-0.03989182921633827,0.04731578422141913,-0.009465878545223072,-0.014401426854765753,-0.03361351188145911,-0.07808023994336433,0.06108371377578514,-0.0033462618809058098,0.0316916385023025,0.0803382902555152,-0.03170412714834192,-0.01268654438986705,-0.006896490489400442,-0.050000049670535285,0.010976990695760414,-0.02261087001269002,-0.002230505961024587,0.0021645517596426966,-0.018170002319514156,-0.004796158407816775,0.002497940629099693,0.006097482387142694,-0.03238242618711673,-0.015994466958376474,0.027368445145456333,0.0
2022-06-26,0.013698616715036138,0.006470176389299809,0.12148647795213097,-0.03626372635961983,-0.0428802223931497,0.008580392670222592,0.07715316797274041,0.058375638510965944,0.0,-0.02967745873235883,-0.016635800053448113,0.05679861049158297,0.03716215309157467,0.0,0.10410334279968603,0.01199040745448543,0.0,0.009273586120083444,0.10233060127560711,0.09947915476643421,0.011070110701107083,-0.09219858036105533,-0.006296434306030219,0.10454549417867298,-0.010101000370632551,0.10881393315126697,0.25336658354114716,-0.007633580839735754,0.034532410725446994,-0.003227512934368071,0.021455252959272864,-0.03398056647195924,0.0,0.025377207618635822,0.005298008058610915,0.0,0.0,-0.02331604057390191,-0.010126572498773356,0.0006953466106016659,-0.0355240287809756,0.0024359931786150923,0.029232615103901072,-0.012234018700539528,-0.03688530757266251,-0.05258962847660831,0.008522719191002448,0.005307100130817588,0.021298693372057587,0.0,0.04360055372127136,0.09801034156861932,0.06123509481808931,0.051376187083959524,-0.03398929291619612,-0.016643534663548065,-0.0015625241211482122,-0.03799395203098632,0.0,0.037449380695682155,0.08831109660311687,0.09709155428768801,-0.03308524128669832,0.09215016203919002,0.07359724774001664,-0.0007936689348472248,0.044510384748999154,0.004228325760225138,0.06311528284821066,-0.014966004753969253,0.0006982847890697474,0.0531154708671977,-0.0253520888389277,-0.038227673788705174,0.02184304824784955,-0.006392666305344519,-0.026086932184114286,-0.016317019426131063,0.01207059506587127,-0.00391728195045149,0.04296387882342634,0.1418786469060127,0.03547070008022324,-0.00831448282798064,0.010416573534412832,-0.07456143790665137,0.02062970462500968,0.01876904268184898,-0.005588673748548989,0.006479423807706386,0.005287503179177033,-0.026506055659419214,0.04983388556871371,0.01515167409703344,0.01752990148886413,0.038162577784753626,-0.02459013990675485,0.0
2022-07-03,0.0,-0.03357144764491493,0.05480029558230859,-0.06955536813131602,-0.03296704501497438,-0.025522037047047252,-0.09050533300389829,-0.05395686785001563,0.0,-0.02925527975428477,0.024436021317488565,-0.0684039227079567,0.033659111653931095,0.0,-0.03716448126387395,-0.021327049990702784,0.0,-0.044920932172580086,-0.07752124883714306,0.045949752975319225,-0.028467108733462587,-0.10156249854480848,-0.026497752053476042,-0.10582010202307679,-0.09693880281762102,0.0,-0.11142061281337046,0.08076924840374167,-0.0514603452871345,-0.07069623986766105,-0.07214613265642833,-0.028715044037433857,0.0,-0.09197324414715724,-0.07575761192919639,0.0,0.0,-0.05570292817226041,0.028132964880090316,-0.0020846963564470355,-0.09760584709509124,-0.11057101108023615,-0.07928989521658392,-0.01615504803396206,-0.0425531526343631,-0.047939498068949926,-0.04225348139821283,0.09351430993321541,-0.0233977155667785,-0.0438596078453517,-0.07816710481703204,-0.0416107177734375,-0.10220049264621534,-0.07329844239020744,-0.026851865980360268,-0.017630465064852552,-0.024517502901263866,-0.07540549338530078,0.0,-0.0614634257991139,0.026653529287054223,-0.05224172212540068,-0.10863982460876309,-0.09687498067505684,-0.021493212669683293,0.011914187189222547,-0.04147724581897805,-0.06947366814864309,0.0021786159214987055,-0.04005524461615262,0.10432084654432638,-0.07613974482414332,-0.04552023898085844,-0.05600721794499808,-0.030728124912603794,-0.019301473891368937,-0.05357148369051945,-0.060821446553710246,-0.043119238057267806,-0.06853932012037756,-0.018905487819690592,-0.02742071060258655,-0.04084320639622696,-0.06554877038231754,-0.07903775676562597,-0.02843599325241486,-0.05106378316123572,-0.05826902827923086,0.005994777594997558,0.07510738045712517,-0.05325446532447087,-0.10643566109341596,-0.012658219438971052,-0.06749560539000621,-0.06264684119478581,-0.06126617432524584,-0.07352948836978201,0.0
2022-07-10,-0.01351350045186761,0.13082043552819633,0.08538062205990427,-0.008578394133967882,0.033216742759427875,0.03412693317362603,-0.03113548848214054,0.012674259356750817,0.0,-0.02671228696222172,-0.03853211843970472,-0.029720210785373347,-0.03256306772169215,0.0,0.04932098101500637,0.033898342657174174,0.0,0.005344756085675861,-0.0002634512695143254,0.21942931748621475,0.0540946402560083,-0.01739128812274282,-0.011242635405109058,-0.007232123993256012,-0.011299424374029976,0.14818452316609787,-0.023734885803851302,0.007117431079635805,-0.027859245225528184,0.04703840915155211,-0.00984251983285922,-0.019955617843169238,0.0,0.009208103130755152,0.0035638055371705057,0.0,0.0,0.03370790053551764,0.007462738793704071,0.05501388273472352,-0.05306127016765694,0.021174826412061698,0.01799484096531212,-0.053092566852724454,-0.0022222730848524552,-0.0035335656299810836,0.01764704149899643,0.04413795471191406,-0.02031256674478188,0.0045871514481794495,-0.007309969242609737,-0.009803985471667054,-0.029956488351045252,0.10734466625304862,-0.034253078271999415,-0.05599430506514014,-0.024386683295076428,-0.04428697977762752,0.0,0.07172562809417515,0.03749999252610037,0.027149315586647793,0.09788862731487957,-0.006920490871662466,-0.02196531791907519,0.017268467109988084,-0.021932473078063675,-0.05429869769517204,-0.024456521739130488,-0.015107916828070889,0.04705877733065722,-0.019422516887295016,-0.005298992779869671,-0.015789470321974197,0.13645758173698597,0.008434878345300989,0.009434066238082961,0.043734187474719466,-0.029722013545649406,0.050060369548644124,0.00486818827953206,-0.0484581649559066,-0.02197806588435247,0.044045689992555426,0.012437858450770278,-0.009756088483765968,-0.023542604972064396,-0.006824385710526015,-0.09459960482861962,0.0019959584007662734,0.040277773546583795,-0.027700805412326446,0.027243525537727686,-0.0011173440329556028,-0.0016708819814117426,0.05946341679694522,-0.03401352011798742,0.0
